source_path,record_type,run_id,run_index,case_study,status,started_at,completed_at,exploratory,method,model_name,seed,sample_seed,randomization_seed,sample_index,sample_id,image,image_category,run_dir,final_score,randomized_score,absolute_improvement,relative_improvement,filter_adjustments,vlm_snapshots,random_brightness,random_contrast,final_brightness,final_contrast,image_randomized_start,image_final_result,image_reference_hidden,hist_randomized,hist_result,hist_reference,hist_comparison,action_filter_trajectory,action_vlm_snapshots,error,warnings,duration_s,match_key
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_06_20260611_124335,6.0,,completed,2026-06-11 12:43:35.870213+00:00,2026-06-11 12:47:27.249365+00:00,False,direct,gpt-5.5,30,3371444253,815145694,13714,Region007_y01_x01_fw120um_1.tiff,Region007_y01_x01_fw120um_1.tiff,train/Combined_New_Scans_Andrea,,0.717385,0.793506,0.076121,9.592996146216915,6.0,6.0,199.0,23.0,,,,,,,,,,,,,,231.379152,3371444253|815145694|13714|199.0|23.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_07_20260610_143229,7.0,,completed,2026-06-10 14:32:29.796979+00:00,2026-06-10 14:36:06.348426+00:00,False,direct,gpt-5.5,42,1261292310,1057521844,8140,Tile_r055_c007.tiff,Tile_r055_c007.tiff,train/Acquisitions_second_run,,0.245397,1.161471,0.9160739999999999,78.87187885018223,6.0,6.0,156.0,162.0,,,,,,,,,,,,,,216.551447,1261292310|1057521844|8140|156.0|162.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_07_20260610_214413,7.0,,completed,2026-06-10 21:44:13.776183+00:00,2026-06-10 21:49:35.247226+00:00,True,exploratory,gpt-5.5,42,1261292310,1057521844,8140,Tile_r055_c007.tiff,Tile_r055_c007.tiff,train/Acquisitions_second_run,,0.261333,1.161471,0.9001379999999999,77.49982565212562,8.0,8.0,156.0,162.0,,,,,,,,,,,,,,321.471043,1261292310|1057521844|8140|156.0|162.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_07_20260611_083135,7.0,,completed,2026-06-11 08:31:35.376320+00:00,2026-06-11 08:38:24.048945+00:00,True,exploratory,gpt-5.5,30,398232390,894929289,20113,714.tiff,714.tiff,train/grids,,1.077792,4.167368,3.0895759999999997,74.13734520205558,9.0,8.0,182.0,299.0,,,,,,,,,,,,,,408.672625,398232390|894929289|20113|182.0|299.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_07_20260611_124732,7.0,,completed,2026-06-11 12:47:32.250523+00:00,2026-06-11 12:54:03.935796+00:00,False,direct,gpt-5.5,30,398232390,894929289,20113,714.tiff,714.tiff,train/grids,,1.080505,4.167368,3.0868629999999997,74.072244159863,10.0,10.0,182.0,299.0,,,,,,,,,,,,,,391.685273,398232390|894929289|20113|182.0|299.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_08_20260610_143611,8.0,,completed,2026-06-10 14:36:11.348735+00:00,2026-06-10 14:39:47.185440+00:00,False,direct,gpt-5.5,42,3286302088,238969264,21529,Region027_y20_x03_fw120um.tiff,Region027_y20_x03_fw120um.tiff,val/Combined_New_Scans_Andrea,,0.083914,0.151882,0.06796799999999999,44.7505300167235,5.0,5.0,13.0,53.0,,,,,,,,,,,,,,215.836705,3286302088|238969264|21529|13.0|53.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_08_20260610_214940,8.0,,completed,2026-06-10 21:49:40.091240+00:00,2026-06-10 21:55:36.900004+00:00,True,exploratory,gpt-5.5,42,3286302088,238969264,21529,Region027_y20_x03_fw120um.tiff,Region027_y20_x03_fw120um.tiff,val/Combined_New_Scans_Andrea,,0.133524,0.151882,0.018357999999999985,12.087014919476953,8.0,8.0,13.0,53.0,,,,,,,,,,,,,,356.808764,3286302088|238969264|21529|13.0|53.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_08_20260611_083829,8.0,,completed,2026-06-11 08:38:29.056739+00:00,2026-06-11 08:45:43.835536+00:00,True,exploratory,gpt-5.5,30,2528650754,1031676645,12180,Tile_r044_c055.tiff,Tile_r044_c055.tiff,train/Acquisitions_third_run,,0.074841,5.126236,5.051394999999999,98.54003990452253,9.0,8.0,34.0,299.0,,,,,,,,,,,,,,434.778797,2528650754|1031676645|12180|34.0|299.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_08_20260611_125408,8.0,,completed,2026-06-11 12:54:08.950652+00:00,2026-06-11 12:56:56.919078+00:00,False,direct,gpt-5.5,30,2528650754,1031676645,12180,Tile_r044_c055.tiff,Tile_r044_c055.tiff,train/Acquisitions_third_run,,0.111455,5.126236,5.014780999999999,97.82579264786092,4.0,4.0,34.0,299.0,,,,,,,,,,,,,,167.968426,2528650754|1031676645|12180|34.0|299.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_09_20260610_143952,9.0,,completed,2026-06-10 14:39:52.185677+00:00,2026-06-10 14:43:04.528207+00:00,False,direct,gpt-5.5,42,831305929,1766360093,5382,Tile_r019_c057.tiff,Tile_r019_c057.tiff,train/Acquisitions_second_run,,0.205736,0.029646,-0.17609,-593.9755784928826,5.0,5.0,30.0,96.0,,,,,,,,,,,,,,192.34253,831305929|1766360093|5382|30.0|96.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_09_20260610_215541,9.0,,completed,2026-06-10 21:55:41.739119+00:00,2026-06-10 22:01:21.406343+00:00,True,exploratory,gpt-5.5,42,831305929,1766360093,5382,Tile_r019_c057.tiff,Tile_r019_c057.tiff,train/Acquisitions_second_run,,0.202614,0.029646,-0.17296799999999998,-583.4446468326249,8.0,8.0,30.0,96.0,,,,,,,,,,,,,,339.667224,831305929|1766360093|5382|30.0|96.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_09_20260611_084548,9.0,,completed,2026-06-11 08:45:48.863346+00:00,2026-06-11 08:53:10.560470+00:00,True,exploratory,gpt-5.5,30,3294160735,1854346012,17582,1213.tiff,1213.tiff,train/grids,,0.358887,4.264865,3.905978,91.58503258602558,9.0,8.0,58.0,144.0,,,,,,,,,,,,,,441.697124,3294160735|1854346012|17582|58.0|144.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_09_20260611_125701,9.0,,completed,2026-06-11 12:57:01.919452+00:00,2026-06-11 12:59:42.283531+00:00,False,direct,gpt-5.5,30,3294160735,1854346012,17582,1213.tiff,1213.tiff,train/grids,,0.414693,4.264865,3.8501720000000006,90.27652692406443,4.0,4.0,58.0,144.0,,,,,,,,,,,,,,160.364079,3294160735|1854346012|17582|58.0|144.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_10_20260610_144309,10.0,,completed,2026-06-10 14:43:09.528888+00:00,2026-06-10 14:46:37.626321+00:00,False,direct,gpt-5.5,42,3727988831,3245541069,23695,293.tiff,293.tiff,val/grids,,0.079652,1.654989,1.575337,95.18715834365062,5.0,5.0,266.0,132.0,,,,,,,,,,,,,,208.097433,3727988831|3245541069|23695|266.0|132.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_10_20260610_220126,10.0,,completed,2026-06-10 22:01:26.410046+00:00,2026-06-10 22:07:07.719477+00:00,True,exploratory,gpt-5.5,42,3727988831,3245541069,23695,293.tiff,293.tiff,val/grids,,0.09415,1.654989,1.560839,94.31114043658296,8.0,8.0,266.0,132.0,,,,,,,,,,,,,,341.309431,3727988831|3245541069|23695|266.0|132.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_10_20260611_085315,10.0,,completed,2026-06-11 08:53:15.574590+00:00,2026-06-11 09:00:49.580977+00:00,True,exploratory,gpt-5.5,30,1094219856,3793599127,9435,Tile_r007_c011.tiff,Tile_r007_c011.tiff,train/Acquisitions_third_run,,0.148232,4.94125,4.793018,97.00011130786744,9.0,8.0,234.0,229.0,,,,,,,,,,,,,,454.006387,1094219856|3793599127|9435|234.0|229.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_10_20260611_125947,10.0,,completed,2026-06-11 12:59:47.290170+00:00,2026-06-11 13:03:12.754284+00:00,False,direct,gpt-5.5,30,1094219856,3793599127,9435,Tile_r007_c011.tiff,Tile_r007_c011.tiff,train/Acquisitions_third_run,,0.079893,4.94125,4.861357,98.38314191753098,5.0,5.0,234.0,229.0,,,,,,,,,,,,,,205.464114,1094219856|3793599127|9435|234.0|229.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_11_20260610_144642,11.0,,completed,2026-06-10 14:46:42.627348+00:00,2026-06-10 14:50:06.954089+00:00,False,direct,gpt-5.5,42,2805460386,2593140400,18647,2172.tiff,2172.tiff,train/grids,,2.095003,3.15853,1.0635269999999997,33.67158140020832,5.0,5.0,288.0,283.0,,,,,,,,,,,,,,204.326741,2805460386|2593140400|18647|288.0|283.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_11_20260610_220712,11.0,,completed,2026-06-10 22:07:12.720674+00:00,2026-06-10 22:13:29.297903+00:00,True,exploratory,gpt-5.5,42,2805460386,2593140400,18647,2172.tiff,2172.tiff,train/grids,,2.091512,3.15853,1.067018,33.78210749937471,9.0,8.0,288.0,283.0,,,,,,,,,,,,,,376.577229,2805460386|2593140400|18647|288.0|283.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_11_20260611_090054,11.0,,completed,2026-06-11 09:00:54.584915+00:00,2026-06-11 09:09:09.737996+00:00,True,exploratory,gpt-5.5,30,2565434308,2046115673,13221,Region003_y07_x07_fw120um.tiff,Region003_y07_x07_fw120um.tiff,train/Combined_New_Scans_Andrea,,0.546873,5.464359,4.917486,89.9920008915959,9.0,8.0,13.0,288.0,,,,,,,,,,,,,,495.153081,2565434308|2046115673|13221|13.0|288.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_11_20260611_130317,11.0,,completed,2026-06-11 13:03:17.758532+00:00,2026-06-11 13:06:40.507800+00:00,False,direct,gpt-5.5,30,2565434308,2046115673,13221,Region003_y07_x07_fw120um.tiff,Region003_y07_x07_fw120um.tiff,train/Combined_New_Scans_Andrea,,0.049957,5.464359,5.414402,99.08576650985047,4.0,4.0,13.0,288.0,,,,,,,,,,,,,,202.749268,2565434308|2046115673|13221|13.0|288.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_12_20260610_145011,12.0,,completed,2026-06-10 14:50:11.954837+00:00,2026-06-10 14:53:16.155193+00:00,False,direct,gpt-5.5,42,2939949445,1569711429,12601,Tile_r050_c038.tiff,Tile_r050_c038.tiff,train/Acquisitions_third_run,,0.175524,0.056642,-0.11888200000000002,-209.88312559584764,5.0,4.0,45.0,83.0,,,,,,,,,,,,,,184.200356,2939949445|1569711429|12601|45.0|83.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_12_20260610_221333,12.0,,completed,2026-06-10 22:13:33.170422+00:00,2026-06-10 22:19:29.424878+00:00,True,exploratory,gpt-5.5,42,2939949445,1569711429,12601,Tile_r050_c038.tiff,Tile_r050_c038.tiff,train/Acquisitions_third_run,,0.13674,0.056642,-0.080098,-141.410967126867,8.0,8.0,45.0,83.0,,,,,,,,,,,,,,356.254456,2939949445|1569711429|12601|45.0|83.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_12_20260611_090914,12.0,,completed,2026-06-11 09:09:14.740805+00:00,2026-06-11 09:13:40.478529+00:00,True,exploratory,gpt-5.5,30,2970359683,1778510655,8321,Tile_r057_c032.tiff,Tile_r057_c032.tiff,train/Acquisitions_second_run,,0.162906,4.253712,4.090806000000001,96.17026258477303,9.0,8.0,104.0,295.0,,,,,,,,,,,,,,265.737724,2970359683|1778510655|8321|104.0|295.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_12_20260611_130645,12.0,,completed,2026-06-11 13:06:45.512357+00:00,2026-06-11 13:09:42.197757+00:00,False,direct,gpt-5.5,30,2970359683,1778510655,8321,Tile_r057_c032.tiff,Tile_r057_c032.tiff,train/Acquisitions_second_run,,0.114277,4.253712,4.139435,97.31347585356036,4.0,4.0,104.0,295.0,,,,,,,,,,,,,,176.6854,2970359683|1778510655|8321|104.0|295.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_13_20260610_145321,13.0,,completed,2026-06-10 14:53:21.155708+00:00,2026-06-10 14:57:11.282691+00:00,False,direct,gpt-5.5,42,915642462,2109413319,14050,Region007_y19_x04_fw120um.tiff,Region007_y19_x04_fw120um.tiff,train/Combined_New_Scans_Andrea,,2.52445,2.916984,0.39253399999999994,13.456844466750587,6.0,5.0,292.0,263.0,,,,,,,,,,,,,,230.126983,915642462|2109413319|14050|292.0|263.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_13_20260610_221934,13.0,,completed,2026-06-10 22:19:34.425631+00:00,2026-06-10 22:25:49.533990+00:00,True,exploratory,gpt-5.5,42,915642462,2109413319,14050,Region007_y19_x04_fw120um.tiff,Region007_y19_x04_fw120um.tiff,train/Combined_New_Scans_Andrea,,2.585676,2.916984,0.33130799999999994,11.357895689520408,8.0,8.0,292.0,263.0,,,,,,,,,,,,,,375.108359,915642462|2109413319|14050|292.0|263.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_13_20260611_091345,13.0,,completed,2026-06-11 09:13:45.483463+00:00,2026-06-11 09:18:21.428256+00:00,True,exploratory,gpt-5.5,30,146167971,3547076584,12100,Tile_r043_c048.tiff,Tile_r043_c048.tiff,train/Acquisitions_third_run,,0.171534,0.227434,0.055900000000000005,24.578559054494935,9.0,8.0,29.0,98.0,,,,,,,,,,,,,,275.944793,146167971|3547076584|12100|29.0|98.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_13_20260611_130947,13.0,,completed,2026-06-11 13:09:47.198098+00:00,2026-06-11 13:12:45.741021+00:00,False,direct,gpt-5.5,30,146167971,3547076584,12100,Tile_r043_c048.tiff,Tile_r043_c048.tiff,train/Acquisitions_third_run,,0.030389,0.227434,0.197045,86.63832144710113,4.0,4.0,29.0,98.0,,,,,,,,,,,,,,178.542923,146167971|3547076584|12100|29.0|98.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_14_20260610_145716,14.0,,completed,2026-06-10 14:57:16.257023+00:00,2026-06-10 15:00:10.828065+00:00,False,direct,gpt-5.5,42,3023325297,3892393751,22017,1419.tiff,1419.tiff,val/grids,,0.63822,0.55121,-0.08701000000000003,-15.785272400718428,4.0,4.0,229.0,61.0,,,,,,,,,,,,,,174.571042,3023325297|3892393751|22017|229.0|61.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_14_20260610_222554,14.0,,completed,2026-06-10 22:25:54.534876+00:00,2026-06-10 22:32:09.035480+00:00,True,exploratory,gpt-5.5,42,3023325297,3892393751,22017,1419.tiff,1419.tiff,val/grids,,0.650486,0.55121,-0.09927600000000003,-18.0105585892854,8.0,8.0,229.0,61.0,,,,,,,,,,,,,,374.500604,3023325297|3892393751|22017|229.0|61.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_14_20260611_091826,14.0,,completed,2026-06-11 09:18:26.429438+00:00,2026-06-11 09:53:37.575472+00:00,True,exploratory,gpt-5.5,30,4161954036,3082450654,12138,Tile_r044_c013.tiff,Tile_r044_c013.tiff,train/Acquisitions_third_run,,0.294466,0.26644,-0.028025999999999995,-10.518690887254165,11.0,10.0,280.0,81.0,,,,,,,,,,,,,,2111.146034,4161954036|3082450654|12138|280.0|81.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_14_20260611_131250,14.0,,completed,2026-06-11 13:12:50.741884+00:00,2026-06-11 13:17:13.801264+00:00,False,direct,gpt-5.5,30,4161954036,3082450654,12138,Tile_r044_c013.tiff,Tile_r044_c013.tiff,train/Acquisitions_third_run,,0.128876,0.26644,0.13756400000000002,51.630385827953766,6.0,6.0,280.0,81.0,,,,,,,,,,,,,,263.05938,4161954036|3082450654|12138|280.0|81.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_15_20260610_150015,15.0,,completed,2026-06-10 15:00:15.804942+00:00,2026-06-10 15:04:20.836145+00:00,False,direct,gpt-5.5,42,4208465549,454108232,22860,2178.tiff,2178.tiff,val/grids,,2.74271,2.512708,-0.23000200000000026,-9.153550671228025,6.0,5.0,0.0,287.0,,,,,,,,,,,,,,245.031203,4208465549|454108232|22860|0.0|287.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_15_20260610_223214,15.0,,completed,2026-06-10 22:32:14.036167+00:00,2026-06-10 22:39:03.683245+00:00,True,exploratory,gpt-5.5,42,4208465549,454108232,22860,2178.tiff,2178.tiff,val/grids,,2.771058,2.512708,-0.2583500000000001,-10.281735880173903,9.0,8.0,0.0,287.0,,,,,,,,,,,,,,409.647078,4208465549|454108232|22860|0.0|287.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_15_20260611_095341,15.0,,completed,2026-06-11 09:53:41.154441+00:00,2026-06-11 09:58:53.084020+00:00,True,exploratory,gpt-5.5,30,1736721899,3001043389,18104,1684.tiff,1684.tiff,train/grids,,0.551852,4.718929,4.167077,88.30556679280404,9.0,8.0,188.0,143.0,,,,,,,,,,,,,,311.929579,1736721899|3001043389|18104|188.0|143.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_15_20260611_131718,15.0,,completed,2026-06-11 13:17:18.801678+00:00,2026-06-11 13:21:37.567572+00:00,False,direct,gpt-5.5,30,1736721899,3001043389,18104,1684.tiff,1684.tiff,train/grids,,0.415353,4.718929,4.3035760000000005,91.19815110589713,5.0,5.0,188.0,143.0,,,,,,,,,,,,,,258.765894,1736721899|3001043389|18104|188.0|143.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_16_20260610_150425,16.0,,completed,2026-06-10 15:04:25.836670+00:00,2026-06-10 15:08:00.764713+00:00,False,direct,gpt-5.5,42,3734924346,1735994639,12200,Tile_r045_c002.tiff,Tile_r045_c002.tiff,train/Acquisitions_third_run,,0.19781,0.207824,0.010013999999999995,4.818500269458769,5.0,5.0,70.0,36.0,,,,,,,,,,,,,,214.928043,3734924346|1735994639|12200|70.0|36.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_16_20260610_223908,16.0,,completed,2026-06-10 22:39:08.685322+00:00,2026-06-10 22:45:36.297775+00:00,True,exploratory,gpt-5.5,42,3734924346,1735994639,12200,Tile_r045_c002.tiff,Tile_r045_c002.tiff,train/Acquisitions_third_run,,0.192253,0.207824,0.015571000000000002,7.492397413195781,8.0,8.0,70.0,36.0,,,,,,,,,,,,,,387.612453,3734924346|1735994639|12200|70.0|36.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_16_20260611_095858,16.0,,completed,2026-06-11 09:58:58.087059+00:00,2026-06-11 10:03:56.236682+00:00,True,exploratory,gpt-5.5,30,2458321571,1300632040,20151,749.tiff,749.tiff,train/grids,,4.62135,0.676751,-3.9445989999999997,-582.8730212441503,9.0,8.0,75.0,237.0,,,,,,,,,,,,,,298.149623,2458321571|1300632040|20151|75.0|237.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_16_20260611_132142,16.0,,completed,2026-06-11 13:21:42.570235+00:00,2026-06-11 13:30:04.059387+00:00,False,direct,gpt-5.5,30,2458321571,1300632040,20151,749.tiff,749.tiff,train/grids,,4.574174,0.676751,-3.8974230000000003,-575.9020673778097,11.0,11.0,75.0,237.0,,,,,,,,,,,,,,501.489152,2458321571|1300632040|20151|75.0|237.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_17_20260610_150805,17.0,,completed,2026-06-10 15:08:05.765454+00:00,2026-06-10 15:12:05.219654+00:00,False,direct,gpt-5.5,42,2513733185,2000155208,11401,Tile_r034_c006.tiff,Tile_r034_c006.tiff,train/Acquisitions_third_run,,0.159138,1.528778,1.36964,89.5905095442242,5.0,5.0,117.0,261.0,,,,,,,,,,,,,,239.4542,2513733185|2000155208|11401|117.0|261.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_17_20260610_224541,17.0,,completed,2026-06-10 22:45:41.299096+00:00,2026-06-10 22:51:43.266484+00:00,True,exploratory,gpt-5.5,42,2513733185,2000155208,11401,Tile_r034_c006.tiff,Tile_r034_c006.tiff,train/Acquisitions_third_run,,0.056362,1.528778,1.472416,96.31326458125379,7.0,7.0,117.0,261.0,,,,,,,,,,,,,,361.967388,2513733185|2000155208|11401|117.0|261.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_17_20260611_100401,17.0,,completed,2026-06-11 10:04:01.238968+00:00,2026-06-11 10:09:53.215714+00:00,True,exploratory,gpt-5.5,30,1055295513,3713711265,17661,1285.tiff,1285.tiff,train/grids,,0.583649,4.726796,4.143147,87.6523336314916,9.0,8.0,101.0,265.0,,,,,,,,,,,,,,351.976746,1055295513|3713711265|17661|101.0|265.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_17_20260611_133009,17.0,,completed,2026-06-11 13:30:09.060726+00:00,2026-06-11 13:33:23.265848+00:00,False,direct,gpt-5.5,30,1055295513,3713711265,17661,1285.tiff,1285.tiff,train/grids,,0.497267,4.726796,4.229529,89.47982946587922,4.0,4.0,101.0,265.0,,,,,,,,,,,,,,194.205122,1055295513|3713711265|17661|101.0|265.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_18_20260610_151210,18.0,,completed,2026-06-10 15:12:10.220369+00:00,2026-06-10 15:15:35.915114+00:00,False,direct,gpt-5.5,42,1370890018,833920235,19214,2683.tiff,2683.tiff,train/grids,,0.597376,4.164463,3.5670869999999995,85.6553894223577,4.0,4.0,140.0,143.0,,,,,,,,,,,,,,205.694745,1370890018|833920235|19214|140.0|143.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_18_20260610_225148,18.0,,completed,2026-06-10 22:51:48.268391+00:00,2026-06-10 22:56:15.760660+00:00,True,exploratory,gpt-5.5,42,1370890018,833920235,19214,2683.tiff,2683.tiff,train/grids,,0.517752,4.164463,3.646711,87.56737663415427,7.0,7.0,140.0,143.0,,,,,,,,,,,,,,267.492269,1370890018|833920235|19214|140.0|143.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_18_20260611_100958,18.0,,completed,2026-06-11 10:09:58.234718+00:00,2026-06-11 10:15:42.125296+00:00,True,exploratory,gpt-5.5,30,2905346897,1626609631,11424,Tile_r034_c029.tiff,Tile_r034_c029.tiff,train/Acquisitions_third_run,,0.13277,1.966297,1.833527,93.2477138499423,9.0,8.0,226.0,194.0,,,,,,,,,,,,,,343.890578,2905346897|1626609631|11424|226.0|194.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_18_20260611_133328,18.0,,completed,2026-06-11 13:33:28.269449+00:00,2026-06-11 13:36:39.405353+00:00,False,direct,gpt-5.5,30,2905346897,1626609631,11424,Tile_r034_c029.tiff,Tile_r034_c029.tiff,train/Acquisitions_third_run,,0.111797,1.966297,1.8545,94.31433806795211,4.0,4.0,226.0,194.0,,,,,,,,,,,,,,191.135904,2905346897|1626609631|11424|226.0|194.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_19_20260610_151540,19.0,,completed,2026-06-10 15:15:40.916457+00:00,2026-06-10 15:19:12.563965+00:00,False,direct,gpt-5.5,42,1778564714,2402170343,17176,Tile_r036_c026.tiff,Tile_r036_c026.tiff,train/Grid_Scan_Paper,,0.145508,0.274477,0.12896900000000003,46.9871792536351,4.0,4.0,46.0,24.0,,,,,,,,,,,,,,211.647508,1778564714|2402170343|17176|46.0|24.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_19_20260610_225620,19.0,,completed,2026-06-10 22:56:20.594303+00:00,2026-06-10 23:29:46.400820+00:00,True,exploratory,gpt-5.5,42,1778564714,2402170343,17176,Tile_r036_c026.tiff,Tile_r036_c026.tiff,train/Grid_Scan_Paper,,0.009542,0.274477,0.26493500000000003,96.5235702809343,7.0,7.0,46.0,24.0,,,,,,,,,,,,,,2005.806517,1778564714|2402170343|17176|46.0|24.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_19_20260611_101547,19.0,,completed,2026-06-11 10:15:47.126604+00:00,2026-06-11 10:22:42.667890+00:00,True,exploratory,gpt-5.5,30,410767926,2281987669,21280,Region019_y15_x04_fw120um.tiff,Region019_y15_x04_fw120um.tiff,val/Combined_New_Scans_Andrea,,0.561677,3.257483,2.695806,82.75733135061641,9.0,8.0,225.0,146.0,,,,,,,,,,,,,,415.541286,410767926|2281987669|21280|225.0|146.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_19_20260611_133644,19.0,,completed,2026-06-11 13:36:44.411521+00:00,2026-06-11 13:40:15.195455+00:00,False,direct,gpt-5.5,30,410767926,2281987669,21280,Region019_y15_x04_fw120um.tiff,Region019_y15_x04_fw120um.tiff,val/Combined_New_Scans_Andrea,,0.57747,3.257483,2.680013,82.27250917349377,4.0,4.0,225.0,146.0,,,,,,,,,,,,,,210.783934,410767926|2281987669|21280|225.0|146.0
