batch_id,run_id,variant,variant_label,grid_level,subdivision,visual_condition,visual_condition_label,turn_count,turn_difficulty,turn_difficulty_label,model,status,metric,value
case3_batch_20260619_081640,case3_batch_20260619_081640_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.1379
case3_batch_20260619_081640,case3_batch_20260619_081640_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.1714
case3_batch_20260619_081640,case3_batch_20260619_081640_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.1429
case3_batch_20260619_100136,case3_batch_20260619_100136_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_120917,case3_batch_20260619_120917_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260619_120917,case3_batch_20260619_120917_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260619_120917,case3_batch_20260619_120917_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260619_134156,case3_batch_20260619_134156_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_134156,case3_batch_20260619_134156_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_134156,case3_batch_20260619_134156_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_181559,case3_batch_20260619_181559_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0588
case3_batch_20260619_181559,case3_batch_20260619_181559_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_181559,case3_batch_20260619_181559_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_194452,case3_batch_20260619_194452_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_194452,case3_batch_20260619_194452_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0377
case3_batch_20260619_194452,case3_batch_20260619_194452_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0377
case3_batch_20260619_211455,case3_batch_20260619_211455_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0667
case3_batch_20260619_211455,case3_batch_20260619_211455_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0667
case3_batch_20260619_211455,case3_batch_20260619_211455_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0667
case3_batch_20260619_224011,case3_batch_20260619_224011_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.8372
case3_batch_20260619_224011,case3_batch_20260619_224011_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.8636
case3_batch_20260619_224011,case3_batch_20260619_224011_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.8372
case3_batch_20260620_072523,case3_batch_20260620_072523_run_001,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.913
case3_batch_20260620_072523,case3_batch_20260620_072523_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.913
case3_batch_20260620_072523,case3_batch_20260620_072523_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.913
case3_batch_20260620_092907,case3_batch_20260620_092907_run_002,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.9863
case3_batch_20260620_092907,case3_batch_20260620_092907_run_003,L1_path_only,L1: No annotations,1.0,2.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.9863
case3_batch_20260618_104034,case3_batch_20260618_104034_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260618_104034,case3_batch_20260618_104034_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260618_104034,case3_batch_20260618_104034_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260618_112624,case3_batch_20260618_112624_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.2273
case3_batch_20260618_112624,case3_batch_20260618_112624_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.2326
case3_batch_20260618_112624,case3_batch_20260618_112624_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.2381
case3_batch_20260618_123946,case3_batch_20260618_123946_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.1
case3_batch_20260618_123946,case3_batch_20260618_123946_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.1017
case3_batch_20260618_123946,case3_batch_20260618_123946_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.1017
case3_batch_20260618_134814,case3_batch_20260618_134814_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260618_134814,case3_batch_20260618_134814_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260618_134814,case3_batch_20260618_134814_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260618_153841,case3_batch_20260618_153841_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260618_153841,case3_batch_20260618_153841_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260618_153841,case3_batch_20260618_153841_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260618_163354,case3_batch_20260618_163354_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.069
case3_batch_20260618_163354,case3_batch_20260618_163354_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.069
case3_batch_20260618_163354,case3_batch_20260618_163354_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.069
case3_batch_20260618_172720,case3_batch_20260618_172720_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0851
case3_batch_20260618_172720,case3_batch_20260618_172720_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0851
case3_batch_20260618_172720,case3_batch_20260618_172720_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0851
case3_batch_20260618_182254,case3_batch_20260618_182254_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.1034
case3_batch_20260618_182254,case3_batch_20260618_182254_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.1034
case3_batch_20260618_182254,case3_batch_20260618_182254_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0702
case3_batch_20260618_204353,case3_batch_20260618_204353_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260618_204353,case3_batch_20260618_204353_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260618_204353,case3_batch_20260618_204353_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260619_070036,case3_batch_20260619_070036_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.1739
case3_batch_20260619_070036,case3_batch_20260619_070036_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_070036,case3_batch_20260619_070036_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_081640,case3_batch_20260619_081640_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0299
case3_batch_20260619_081640,case3_batch_20260619_081640_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_081640,case3_batch_20260619_081640_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_120917,case3_batch_20260619_120917_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260619_120917,case3_batch_20260619_120917_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260619_120917,case3_batch_20260619_120917_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0
case3_batch_20260619_134156,case3_batch_20260619_134156_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_134156,case3_batch_20260619_134156_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_134156,case3_batch_20260619_134156_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_181559,case3_batch_20260619_181559_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_181559,case3_batch_20260619_181559_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_181559,case3_batch_20260619_181559_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0294
case3_batch_20260619_194452,case3_batch_20260619_194452_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_194452,case3_batch_20260619_194452_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_194452,case3_batch_20260619_194452_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260619_211455,case3_batch_20260619_211455_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0345
case3_batch_20260619_211455,case3_batch_20260619_211455_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.037
case3_batch_20260619_211455,case3_batch_20260619_211455_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.0345
case3_batch_20260619_224011,case3_batch_20260619_224011_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.8539
case3_batch_20260619_224011,case3_batch_20260619_224011_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.1558
case3_batch_20260619_224011,case3_batch_20260619_224011_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.9778
case3_batch_20260620_072523,case3_batch_20260620_072523_run_001,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.913
case3_batch_20260620_072523,case3_batch_20260620_072523_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260620_072523,case3_batch_20260620_072523_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260620_092907,case3_batch_20260620_092907_run_002,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.0
case3_batch_20260620_092907,case3_batch_20260620_092907_run_003,L2_path_only,L2: No annotations,2.0,4.0,path_only,No annotations,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.9167
case3_batch_20260618_104034,case3_batch_20260618_104034_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.8889
case3_batch_20260618_104034,case3_batch_20260618_104034_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.8889
case3_batch_20260618_104034,case3_batch_20260618_104034_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.8889
case3_batch_20260618_112624,case3_batch_20260618_112624_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.7619
case3_batch_20260618_112624,case3_batch_20260618_112624_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.7059
case3_batch_20260618_112624,case3_batch_20260618_112624_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.7619
case3_batch_20260618_123946,case3_batch_20260618_123946_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_123946,case3_batch_20260618_123946_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_123946,case3_batch_20260618_123946_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_134814,case3_batch_20260618_134814_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_134814,case3_batch_20260618_134814_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.8333
case3_batch_20260618_134814,case3_batch_20260618_134814_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.8333
case3_batch_20260618_153841,case3_batch_20260618_153841_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.9091
case3_batch_20260618_153841,case3_batch_20260618_153841_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_153841,case3_batch_20260618_153841_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_163354,case3_batch_20260618_163354_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,1.0
case3_batch_20260618_163354,case3_batch_20260618_163354_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,1.0
case3_batch_20260618_163354,case3_batch_20260618_163354_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,1.0
case3_batch_20260618_172720,case3_batch_20260618_172720_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_172720,case3_batch_20260618_172720_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_172720,case3_batch_20260618_172720_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_182254,case3_batch_20260618_182254_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_182254,case3_batch_20260618_182254_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_182254,case3_batch_20260618_182254_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,5,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260618_204353,case3_batch_20260618_204353_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.9091
case3_batch_20260618_204353,case3_batch_20260618_204353_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.9091
case3_batch_20260618_204353,case3_batch_20260618_204353_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.9091
case3_batch_20260619_070036,case3_batch_20260619_070036_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_070036,case3_batch_20260619_070036_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_070036,case3_batch_20260619_070036_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_081640,case3_batch_20260619_081640_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.8889
case3_batch_20260619_081640,case3_batch_20260619_081640_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_081640,case3_batch_20260619_081640_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_100136,case3_batch_20260619_100136_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_120917,case3_batch_20260619_120917_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.9333
case3_batch_20260619_120917,case3_batch_20260619_120917_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.9333
case3_batch_20260619_120917,case3_batch_20260619_120917_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.9333
case3_batch_20260619_134156,case3_batch_20260619_134156_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.9524
case3_batch_20260619_134156,case3_batch_20260619_134156_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,0.9524
case3_batch_20260619_134156,case3_batch_20260619_134156_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,2,medium,Medium (2 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_181559,case3_batch_20260619_181559_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.8421
case3_batch_20260619_181559,case3_batch_20260619_181559_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.8421
case3_batch_20260619_181559,case3_batch_20260619_181559_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.8421
case3_batch_20260619_194452,case3_batch_20260619_194452_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_194452,case3_batch_20260619_194452_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_194452,case3_batch_20260619_194452_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260619_211455,case3_batch_20260619_211455_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.7143
case3_batch_20260619_211455,case3_batch_20260619_211455_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.8
case3_batch_20260619_211455,case3_batch_20260619_211455_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.8
case3_batch_20260619_224011,case3_batch_20260619_224011_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.9565
case3_batch_20260619_224011,case3_batch_20260619_224011_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.9565
case3_batch_20260619_224011,case3_batch_20260619_224011_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.9565
case3_batch_20260620_072523,case3_batch_20260620_072523_run_001,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.8889
case3_batch_20260620_072523,case3_batch_20260620_072523_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.8889
case3_batch_20260620_072523,case3_batch_20260620_072523_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,3,hard,Hard (3 turns),gpt-5.5,completed,f1,0.96
case3_batch_20260620_092907,case3_batch_20260620_092907_run_002,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,1.0
case3_batch_20260620_092907,case3_batch_20260620_092907_run_003,L0_grid,L0: Grid,0.0,1.0,grid,Grid,4,very_hard,Very hard (>3 turns),gpt-5.5,completed,f1,0.9714
case3_batch_20260618_104034,case3_batch_20260618_104034_run_001,L1_grid,L1: Grid,1.0,2.0,grid,Grid,1,easy,Easy (1 turn),gpt-5.5,completed,f1,0.9412
